source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,“Very concerned about Comey’s firing afraid they will be exposed” said Bruce Ohr. DOJ’s Emails &amp; Notes show Bruce Ohr’s connection to (phony &amp; discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt!,08-16-2018 23:53:55,21651,76957,FALSE,1.03024127378402E+018
Twitter for iPhone,“While Steele shopped the document to multiple media outlets he also asked for help with a RUSSIAN Oligarch.”  Catherine Herridge of @FoxNews  @LouDobbs  In other words they were colluding with Russia!,08-16-2018 23:45:01,17833,62892,FALSE,1.03023903609341E+018
Twitter for iPhone,“The FBI received documents from Bruce Ohr (of the Justice Department &amp; whose wife Nelly worked for Fusion GPS).” Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility.,08-16-2018 23:37:15,21100,79565,FALSE,1.03023707858662E+018
Twitter for iPhone,Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man but we are cutting back on Turkey!,08-16-2018 23:30:26,23080,87039,FALSE,1.03023536325885E+018
Twitter for iPhone,Thank you for the kind words Omarosa! https://t.co/PMmNG6iIsi,08-16-2018 18:55:35,25400,86352,FALSE,1.03016619472321E+018
Twitter for iPhone,Great @Cabinet meeting today at the @WhiteHouse! https://t.co/RwOhQF9SEv,08-16-2018 18:43:22,10760,53002,FALSE,1.03016312167825E+018
Twitter for iPhone,The Queen of Soul Aretha Franklin is dead. She was a great woman with a wonderful gift from God her voice. She will be missed!,08-16-2018 15:36:26,27700,147536,FALSE,1.03011607812557E+018
Twitter for iPhone,There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press is FREE to write and say anything it wants but much of what it says is FAKE NEWS pushing a political agenda or just plain trying to hurt people. HONESTY WINS!,08-16-2018 14:10:17,36491,135175,FALSE,1.03009439936201E+018
Twitter for iPhone,The Boston Globe which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses &amp; investment) or 2.1 BILLION DOLLARS was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!,08-16-2018 14:00:00,16770,66579,FALSE,1.03009181249565E+018
Twitter for iPhone,THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING!,08-16-2018 12:50:44,25316,105165,FALSE,1.03007438039775E+018
Twitter for iPhone,Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before companies earnings are higher than ever inflation is low &amp; business optimism is higher than it has ever been. For the first time in many decades we are protecting our workers!,08-16-2018 12:43:33,22013,91682,FALSE,1.03007257194813E+018
Twitter for iPhone,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.” @seanhannity,08-16-2018 02:40:42,29422,109905,FALSE,1.02992086112872E+018
Twitter for iPhone,Mark Levin “When they had power they didn’t stop the Russians the Chinese the North Koreans they funded the Iranians &amp; are responsible for the greatest scandal in American history by interfering with our election &amp; trying to undermine the Trump Campaign and Trump Presidency.”,08-16-2018 02:31:58,30896,102505,FALSE,1.02991866116594E+018
Twitter for iPhone,“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S. Andrew Cuomo having a total meltdown!,08-16-2018 02:02:16,34935,127810,FALSE,1.02991118694977E+018
Twitter for iPhone,“WE’RE NOT GONG TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT.”  Can you believe this is the Governor of the Highest Taxed State in the U.S. Andrew Cuomo having a total meltdown!,08-16-2018 01:53:25,3607,10983,FALSE,1.02990896026503E+018
Twitter for iPhone,“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA former U.S. Attorney.,08-16-2018 01:14:17,24361,93179,FALSE,1.0298991097492E+018
Twitter for iPhone,“John Brennan is a stain on the Country we deserve better than this.” Former Secret Service Agent and author of new book “Spygate the Attempted Sabotage of Donald J. Trump” Dan Bongino. Thank you Dan and good luck with the book!,08-16-2018 01:00:41,24821,93900,FALSE,1.02989568986885E+018
Twitter for iPhone,RT @Rasmussen_Poll: Today’s @realDonaldTrump approval ratings among black voters: 36% This day last year: 19% https://t.co/mazBCWoIMy @…,08-15-2018 19:52:38,17876,0,TRUE,1.02981816484099E+018
Twitter for iPhone,Chuck Schumer I agree! https://t.co/KfoLkQU5Hv,08-15-2018 18:34:17,30854,87311,FALSE,1.02979844665028E+018
Twitter for iPhone,Our Country was built on Tariffs and Tariffs are now leading us to great new Trade Deals - as opposed to the horrible and unfair Trade Deals that I inherited as your President. Other Countries should not be allowed to come in and steal the wealth of our great U.S.A. No longer!,08-15-2018 15:04:16,20036,82415,FALSE,1.02974559454015E+018
Twitter for iPhone,Happy Birthday to the leader of the Democrat Party Maxine Waters!,08-15-2018 14:57:20,18708,93574,FALSE,1.02974384916023E+018
Twitter for iPhone,“The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by what has been described as Comey’s skinny inner circle.”  Chris Swecker former FBI Assistant Director.,08-15-2018 14:15:07,16687,69798,FALSE,1.02973322740419E+018
Twitter for iPhone,The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired and demoted for their corrupt and illegal activity. All credibility is gone from this terrible Hoax and much more will be lost as it proceeds. No Collusion!,08-15-2018 14:08:18,19234,78501,FALSE,1.02973151357382E+018
Twitter for iPhone,My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a tough race against a very fine opponent. Kris will win in November and be a great Governor. He has my complete and total Endorsement!,08-15-2018 13:51:12,11765,55895,FALSE,1.02972720931607E+018
Twitter for iPhone,It is about time that Connecticut had a real and talented Governor. Bob Stefanowski is the person needed to do the job. Tough on crime Bob is also a big cutter of Taxes. He will win in November and make a Great Governor a major difference maker. Bob has my total Endorsement!,08-15-2018 13:39:35,14425,62799,FALSE,1.02972428612107E+018
Twitter for iPhone,.@PeteStauber won big last night in Minnesota. A big star in Hockey he will be an even bigger star in politics. It all begins with a win in November. Pete has my complete and total Endorsement!,08-15-2018 13:31:30,10061,47074,FALSE,1.02972224923283E+018
Twitter for iPhone,“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who entered the U.S. legally.” Chuck Schumer in 2009 before he went left and haywire!  @foxandfriends,08-15-2018 13:18:43,24294,86233,FALSE,1.02971903475606E+018
Twitter for iPhone,Congratulations to Bryan Steil on a wonderful win last night. You will be replacing a great guy in Paul Ryan and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!,08-15-2018 13:14:19,10000,46806,FALSE,1.02971792813082E+018
Twitter for iPhone,Jeff Johnson of Minnesota had a big night in winning the Republican nomination for Governor against a very strong and well known opponent! Thanks for all of the support you showed me. You have my complete and total Endorsement. You will win in November!,08-15-2018 13:12:48,10438,48658,FALSE,1.02971754284205E+018
Twitter for iPhone,Scott Walker is very special and will have another great win in November. He has done a fantastic job as Governor of Wisconsin and will always have my full support and Endorsement!,08-15-2018 13:07:05,10758,49953,FALSE,1.0297161054206E+018
Twitter for iPhone,Congratulations to Bryan Steil on a wonderful win last night. Your will be replacing a great guy in Paul Ryan and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!,08-15-2018 13:02:23,1484,6222,FALSE,1.02971492164533E+018
Twitter for iPhone,Congratulations to Leah Vukmir of Wisconsin on your great win last night. You beat a very tough and good competitor and will make a fantastic Senator after winning in November against someone who has done very little. You have my complete and total Endorsement!,08-15-2018 12:54:11,10460,49196,FALSE,1.02971285772479E+018
Twitter for iPhone,“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who enters the U.S. legally.”  Chuck Schumer in 2009 before he went left and haywire!  @foxandfriends,08-15-2018 12:44:12,5995,19529,FALSE,1.02971034531573E+018
Twitter for iPhone,Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave!,08-15-2018 12:30:38,19473,91690,FALSE,1.02970693370666E+018
Twitter for iPhone,“Hope and Change in an Alabama Coal Mine” https://t.co/IwLEO9ff9X,08-14-2018 18:21:51,12774,54284,FALSE,1.02943293209467E+018
Twitter for iPhone,Lou Dobbs: “This cannot go forward...this Special Counsel with all of his conflicts with his 17 Angry Democrats without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou so true!,08-14-2018 13:15:58,21009,82356,FALSE,1.02935595241437E+018
Twitter for iPhone,Strzok started the illegal Rigged Witch Hunt - why isn’t this so-called “probe” ended immediately? Why aren’t these angry and conflicted Democrats instead looking at Crooked Hillary?,08-14-2018 13:10:30,22093,91079,FALSE,1.02935457755928E+018
Twitter for iPhone,Fired FBI Agent Peter Strzok is a fraud as is the rigged investigation he started. There was no Collusion or Obstruction with Russia and everybody including the Democrats know it. The only Collusion and Obstruction was by Crooked Hillary the Democrats and the DNC!,08-14-2018 13:01:50,24154,97054,FALSE,1.02935239546422E+018
Twitter for iPhone,“They were all in on it clear Hillary Clinton and FRAME Donald Trump for things he didn’t do.” Gregg Jarrett on @foxandfriends  If we had a real Attorney General this Witch Hunt would never have been started! Looking at the wrong people.,08-14-2018 12:06:55,19742,73779,FALSE,1.0293385782398E+018
Twitter for iPhone,Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife Nelly was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends,08-14-2018 11:55:01,17242,66054,FALSE,1.02933557984512E+018
Twitter for iPhone,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,08-14-2018 11:42:11,30906,131440,FALSE,1.02933235096924E+018
Twitter for iPhone,When you give a crazed crying lowlife a break and give her a job at the White House I guess it just didn’t work out. Good work by General Kelly for quickly firing that dog!,08-14-2018 11:31:11,21625,92317,FALSE,1.02932958367231E+018
